suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
ndv_selectivity,medium_10_pct,false,false,true,zonemap_only,10,0.0191,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,1,0.0194,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,2,0.0194,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,3,0.0198,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,4,0.0193,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,5,0.0192,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,6,0.0192,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,7,0.0191,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,8,0.0191,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,9,0.0190,0,0,0,4883
ndv_selectivity,medium_20_pct,false,false,true,zonemap_only,10,0.0196,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,1,0.0205,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,2,0.0202,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,3,0.0203,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,4,0.0204,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,5,0.0199,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,6,0.0199,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,7,0.0199,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,8,0.0198,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,9,0.0198,0,0,0,4883
ndv_selectivity,medium_50_pct,false,false,true,zonemap_only,10,0.0199,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,1,0.0221,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,2,0.0213,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,3,0.0211,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,4,0.0211,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,5,0.0209,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,6,0.0211,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,7,0.0211,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,8,0.0213,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,9,0.0211,0,0,0,4883
ndv_selectivity,medium_90_pct,false,false,true,zonemap_only,10,0.0210,0,0,0,4883
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,1,0.0025,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,2,0.0025,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,3,0.0025,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,4,0.0025,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,5,0.0024,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,6,0.0024,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,7,0.0024,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,8,0.0024,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,9,0.0024,71,0,0,660
ndv_selectivity,high_1_pct,false,false,true,zonemap_only,10,0.0024,71,0,0,660
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,1,0.0030,69,0,0,780
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,2,0.0030,69,0,0,780
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,3,0.0029,69,0,0,780
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,4,0.0029,69,0,0,780
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,5,0.0029,69,0,0,780
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,6,0.0029,69,0,0,780
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,7,0.0029,69,0,0,780
ndv_selectivity,high_5_pct,false,false,true,zonemap_only,8,0.0029,69,0,0,780
